player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Eric Paschall,pascher01,2022,RS,UTA,1520,736,.8310150941352484,-2.710336132727405,-1.879321038592157,-1.933865713453924,-3.283580468426768,-5.217446181880692,.2465464571787145,-3.032901168869148,-2.786354711690433,-.0135678955584849,-.0135678955584849,0,.0981721986581638,-4.085523006467291,-3.987350807809127,-.6121166403017846
Chris Paul,paulch01,2022,PO,PHO,868,448,5.980358251134488,-.4394808112775274,5.540877439856961,2.827206249121216,2.765635737729191,5.592841986850407,5.631503261865237,.2365101950028733,5.86801345686811,2.025198759500841,0,2.025198759500841,3.948520896800774,.8970308889375035,4.845551785738277,-.3066344288287257
Chris Paul,paulch01,2022,RS,PHO,4461,2139,4.559911084407764,-1.115765729355659,3.444145355052105,1.328837401388627,2.497547598682381,3.826385000071008,4.123226123051109,-.4678995663837771,3.655326556667331,6.952407481018376,6.952407481018376,0,3.760156422593973,.741688654482532,4.501845077076505,-.541332686436793
Cameron Payne,payneca01,2022,PO,PHO,352,172,-6.633624787133926,-.9620135097505267,-7.595638296884453,-7.698190985165124,3.819990184031375,-3.878200801133749,-7.32775653150971,.0016209051086645,-7.326135626401046,-.4164005459922891,0,-.4164005459922891,-6.733688574772544,-1.674232128439679,-8.407920703212223,.5250529896659719
Cameron Payne,payneca01,2022,RS,PHO,2738,1278,1.019013158148314,.2510746451347563,1.27008780328307,-2.729708143390586,3.331655775564459,.6019476321738728,.2338776189724555,.8616601088686976,1.095537727841153,2.514234317592089,2.514234317592089,0,.1043353487181591,.4624563990087981,.5667917477269572,.2714739822215648
Elfrid Payton,paytoel01,2022,PO,PHO,20,8,9.090874651565317,-6.565065655771465,2.525808995793851,43.65803776138924,2.747592722192956,46.40563048358219,16.895072981293,-4.956074072425831,11.93899890886717,.0618904812174531,0,.0618904812174531,10.63417357541682,-5.184912578487072,5.449260996929752,.0877574410484263
Elfrid Payton,paytoel01,2022,RS,PHO,1170,549,-5.122000985775038,.743860295222314,-4.378140690552724,-6.163230819797198,.3750050469679594,-5.788225772829239,-5.698934737333521,.6388979414084927,-5.060036795925028,-.6475412131236352,-.6475412131236352,0,-5.159414565006573,-.2274925005011704,-5.386907065507743,.0773340600662915
Gary Payton II,paytoga02,2022,PO,GSW,223,111,3.985273067022297,11.16338246148688,15.14865552850918,2.772163900311866,2.004459794803778,4.776623695115644,3.896852299847636,9.874625912188902,13.77147821203654,.9585987932224914,0,.9585987932224914,2.505355301872047,8.38116567669975,10.8865209785718,-.6455524881572755
Gary Payton II,paytoga02,2022,RS,GSW,2607,1247,.880585484535952,4.114283827208343,4.994869311744295,1.079060056797097,3.729792148924825,4.808852205721922,.9676764656510756,4.219078503210931,5.186754968862007,5.05115835996973,5.05115835996973,0,1.014328857549174,5.218170464642442,6.232499322191617,.0324966264483572
Norvel Pelle,pelleno01,2022,RS,UTA,39,19,-11.81208134258218,-17.35440557243757,-29.16648691501975,-33.7470526750944,-4.205644422713942,-37.95269709780834,-17.16083632398715,-15.67949938703736,-32.84033571102451,-.2915450616726519,-.2915450616726519,0,-14.84843847692971,-12.68460842129847,-27.53304689822818,-.0495865285643568
Reggie Perry,perryre01,2022,RS,IND,22,10,-3.500991357687586,-12.0948020959383,-15.59579345362589,-7.461340360895963,9.025873105571936,1.564532744675973,-4.510034956050262,-8.306647002730942,-12.8166819587812,-.0514062361601221,-.0514062361601221,0,-5.264253922735779,-9.651768101747141,-14.91602202448292,.0896143655547817
Reggie Perry,perryre01,2022,RS,POR,368,177,-4.951701479720417,-3.533347418265304,-8.48504889798572,-2.471782580135395,-1.007020359411863,-3.478802939547258,-4.636439950368882,-3.093065579571848,-7.729505529940729,-.4503996683725621,-.4503996683725621,0,-3.823632655467169,-2.581379210931854,-6.405011866399024,.1608825178441952
Jamorko Pickett,pickeja01,2022,RS,DET,374,176,-4.522607722906574,-4.351435901127649,-8.874043624034224,.2630989482329757,.8329342580329185,1.096033206265894,-3.766851550336884,-3.502840052733477,-7.269691603070361,-.4047003364147401,-.4047003364147401,0,-4.485500938068477,-4.150470242463958,-8.635971180532435,-.2824485637067241
Theo Pinson,pinsoth01,2022,RS,DAL,314,148,-.3622364742009322,.4664193661390683,.1041828919381361,-10.81519492040502,2.723476964441466,-8.091717955963553,-2.606822319537724,.9091738910649614,-1.697648428472762,.0797785392127336,.0797785392127336,0,-2.062595962584705,.0683086886354995,-1.994287273949206,.3975478668083225
Mason Plumlee,plumlma01,2022,RS,CHA,3784,1793,-2.244386020786057,.6298351302832177,-1.61455089050284,-1.228699309955076,1.742196931350446,.513497621395369,-2.188273881729303,.9539939599569736,-1.234279921772329,1.390117401238177,1.390117401238177,0,-1.536218974903841,1.602906782737328,.0666878078334874,.2563211156362099
Jakob Poeltl,poeltja01,2022,RS,SAS,4130,1970,.4882561337481074,2.962466025826759,3.450722159574866,5.858522245755395,-.7710946974626998,5.087427548292696,1.639545911975333,2.395422470962272,4.034968382937605,6.801453168427482,6.801453168427482,0,1.318567731871443,2.931135427456169,4.249703159327612,-.2650968569802654
Aleksej Pokusevski,pokusal01,2022,RS,OKC,2586,1233,-3.615308631680989,-.7382867804004432,-4.353595412081432,.4909275588457683,2.694323088293629,3.185250647139398,-2.864215914767419,-.0400433959695231,-2.904259310736942,-.0975440330281615,-.0975440330281615,0,-3.078554140852448,-.7050691373231335,-3.783623278175582,.5184665798787095
Yves Pons,ponsyv01,2022,RS,MEM,155,71,-3.078167413870629,-1.616494823751966,-4.694662237622595,-15.9393276468484,2.884111282779969,-13.05521636406843,-5.988766058307833,-.829876607387884,-6.818642665695718,-.1474597702992828,-.1474597702992828,0,-4.52455822142202,-3.235447464202353,-7.760005685624373,.051869397421416
Jordan Poole,poolejo01,2022,PO,GSW,880,424,4.613606600696618,.1633201158401919,4.77692671653681,-.9736739069926097,-1.649108200300117,-2.622782107292726,3.650568168241914,-.2606731218088466,3.389895046433067,1.360318589101934,0,1.360318589101934,3.143768795301177,-.3903935211827367,2.753375274118441,-.6792501719618236
Jordan Poole,poolejo01,2022,RS,GSW,4759,2283,1.911329266572289,-1.207711573791712,.7036176927805766,1.121576660187619,.4944042148879889,1.615980875075608,1.84756259140689,-.9670677758145987,.8804948155922918,4.25051695373241,4.25051695373241,0,2.110312663051078,-.5369446559432476,1.573368007107831,.5147113712716451
Kevin Porter Jr.,porteke02,2022,RS,HOU,4052,1907,-.0729643146166857,-.4866370807151232,-.5596013953318089,.8704560169897908,1.20905816831909,2.079514185308881,.1863501883097956,-.0910010483342023,.0953491399755934,2.79210957441277,2.79210957441277,0,.3495197605303699,-.5473236410539368,-.1978038805235669,.8569550082265314
Michael Porter Jr.,portemi01,2022,RS,DEN,554,265,-3.91275925358497,3.904428261278473,-.0083309923064969,-4.891504306737168,10.78429864096765,5.892794334230479,-4.383284308375708,5.598426877546315,1.215142569170607,.5346383781224483,.5346383781224483,0,-1.753546698636163,3.869160724195948,2.115614025559785,-.2724933498273743
Otto Porter Jr.,porteot01,2022,PO,GSW,556,269,.1956393112193739,2.508724356962061,2.704363668181435,5.402305235896551,3.648020579638326,9.050325815534876,1.2189999873053,2.843192461841447,4.062192449146747,.9522765326880802,0,.9522765326880802,.8066515356896967,2.541408578393543,3.34806011408324,-1.210446620120405
Otto Porter Jr.,porteot01,2022,RS,GSW,2911,1396,.853995868412774,2.229561148590712,3.083557017003486,-.5179749371473497,2.894161038597405,2.376186101450056,.6103835097694448,2.448189844532086,3.058573354301531,4.115668784961731,4.115668784961731,0,.8057607322925904,2.713631396301338,3.519392128593929,-.5178869736223118
Bobby Portis,portibo01,2022,PO,MIL,627,298,-.7731775703651877,4.07084638660425,3.297668816239063,-6.068279676490582,9.381936558173035,3.313656881682452,-1.868159040937198,5.304254378164815,3.436095337227617,.971248872298532,0,.971248872298532,-2.624927988996091,3.559447901570522,.934519912574431,.1228035761738737
Bobby Portis,portibo01,2022,RS,MIL,4290,2028,.1476835411603689,1.145644086425144,1.293327627585513,3.238130161269002,.5475874765398443,3.785717637808846,.7626674589703637,1.082999097807842,1.845666556778206,4.738608162340137,4.738608162340137,0,1.155527524716101,.7142259496724116,1.869753474388513,-.3462056050358624
Kristaps Porzingis,porzikr01,2022,RS,WAS,982,479,4.221108237935995,.0540463858735527,4.275154623809548,2.225248411637604,-3.597008652577151,-1.371760240939547,4.094135328938866,-.6687596548123809,3.425375674126485,1.521990648273677,1.521990648273677,0,3.869067995902564,.1875775472833066,4.056645543185871,.8492652729595508
Kristaps Porzingis,porzikr01,2022,RS,DAL,2039,1002,.5852211004508948,1.212310174315655,1.79753127476655,-2.696080621881959,1.014063765680708,-1.682016856201251,-.088086636325808,1.202223547439918,1.11413691111411,1.985511925595753,1.985511925595753,0,.8268684285153148,1.796016527636707,2.622884956152022,.5106037745920396
Micah Potter,pottemi01,2022,RS,DET,73,31,-5.601486704221726,-1.636818029124279,-7.238304733346005,-24.85144717683321,-3.80340042953465,-28.65484760636786,-9.903547516942169,-2.138620750764863,-12.04216826770703,-.1474711108621407,-.1474711108621407,0,-9.707958844140968,-1.709072608832985,-11.41703145297395,.343161592340496
Dwight Powell,poweldw01,2022,PO,DAL,449,230,-3.0422144770258,4.008440926122224,.9662264490964243,.7456072372234861,4.525080184224046,5.270687421447532,-2.499437009328668,4.349680461298807,1.850243451970139,.557645036424026,0,.557645036424026,-2.197881441448027,4.279269882414491,2.081388440966464,.1568627747379833
Dwight Powell,poweldw01,2022,RS,DAL,3563,1798,.3881700054823221,.0531216573881292,.4412916628704512,.7007051946063422,-1.948875965335518,-1.248170770729176,.4624956740889219,-.4175629778655546,.0449326962233673,2.546455227884325,2.546455227884325,0,-.461970970427552,.6676139580602166,.2056429876326646,-.6805139786745811
Myles Powell,powelmy01,2022,RS,PHI,111,52,-6.268700133341594,-1.536940678250003,-7.805640811591597,-5.338458586516328,-7.441864619834587,-12.78032320635091,-6.503785937833522,-2.901150336367482,-9.404936274201004,-.1764918081260807,-.1764918081260807,0,-7.454681271322804,-2.546619143252921,-10.00130041457573,-.0375599298340086
Norman Powell,powelno01,2022,RS,POR,2748,1333,.7263489662050557,-1.406474965503899,-.6801259992988438,.2024878295776056,-7.062491198158666,-6.860003368581061,.7264146604492903,-2.61652862152381,-1.89011396107452,.5869994936630389,.5869994936630389,0,1.053591510954781,-2.180125949231261,-1.12653443827648,.375164889917473
Norman Powell,powelno01,2022,RS,LAC,268,125,8.423060035162292,-3.086066740605442,5.33699329455685,.8497040201063788,-3.995993901305581,-3.146289881199202,7.387746919884483,-3.498779280432469,3.888967639452014,.4277418730279802,.4277418730279802,0,6.538625940092031,-2.786934647208165,3.751691292883866,1.025468775787357
Joshua Primo,primojo01,2022,RS,SAS,2051,965,-3.592279668479077,-.8633903691790136,-4.455670037658091,-3.267962267514569,-.196523376851284,-3.464485644365853,-3.74070431652248,-.7710029908227283,-4.511707307345208,-.872955860734638,-.872955860734638,0,-3.654004102420717,-1.017869880079227,-4.671873982499943,.6446842085378754
Taurean Prince,princta02,2022,PO,MIN,151,65,-3.67445714907971,1.928723599792973,-1.745733549286737,-11.73384376699641,-2.414199447054564,-14.14804321405097,-5.56771945710636,1.071412698198675,-4.496306758907686,-.0611971994671381,0,-.0611971994671381,-3.476265035950821,-.2064642152537025,-3.682729251204523,2.396104552392333
Taurean Prince,princta02,2022,RS,MIN,2564,1177,-.655780942029205,.2930926664426036,-.3626882755866014,-.6672561159350198,-1.676647376097015,-2.343903492032035,-.7339482658026877,-.1144515590091801,-.8483998248118678,1.152233368969755,1.152233368969755,0,-.8007606227376735,-.329845573626123,-1.130606196363797,.9030825746855271
Payton Pritchard,pritcpa01,2022,PO,BOS,409,205,4.587683945997915,.0904747644447391,4.678158710442654,10.88806141198975,5.027782349413869,15.91584376140362,6.137007004872999,1.039184107535873,7.176191112408872,1.052452021731711,0,1.052452021731711,5.680537431702862,.5662848494996258,6.246822281202488,-1.665546973601207
Payton Pritchard,pritcpa01,2022,RS,BOS,2049,1001,2.341741854011298,-.0649051707133808,2.276836683297917,-2.548581995793344,-.9636132934556956,-3.512195289249039,1.423752781230671,-.3150359471672703,1.1087168340634,1.949010593757889,1.949010593757889,0,.8268572724081522,-.97546675629309,-.1486094838849378,-1.099925304809028
Trevelin Queen,queentr01,2022,RS,HOU,163,74,1.672690788216056,-2.368581346939272,-.6958905587232165,5.179449312133594,2.28388182672756,7.463331138861154,2.612170372056873,-1.428903769300972,1.183266602755901,.1509872058811475,.1509872058811475,0,1.339602531585757,-2.742713477343611,-1.403110945757854,1.675143756193217
Neemias Queta,quetane01,2022,RS,SAC,252,120,-2.907592599395271,-.1864899699125581,-3.09408256930783,-1.179128052189251,2.593747468665154,1.414619416475903,-2.672029285498407,.4730804421813012,-2.198948843317106,.0337446809439188,.0337446809439188,0,-2.703291748219366,-.9932253543642429,-3.696517102583609,.0211192881938123
Immanuel Quickley,quickim01,2022,RS,NYK,3614,1802,2.039725441974385,.4021931458835816,2.441918587857967,2.805782863630446,5.805976282502203,8.61175914613265,2.351515896786562,1.536972650900853,3.888488547687415,6.024003071252124,6.024003071252124,0,1.856431431489379,1.452405972315886,3.308837403805265,-1.299223532311421
Jahmi'us Ramsey,ramseja01,2022,RS,SAC,291,134,-2.296524883837261,-7.049807140729754,-9.346332024567014,3.115615108629373,-6.803446126214217,-3.687831017584844,-1.227485199514867,-7.340785308817487,-8.568270508332354,-.3953708380545245,-.3953708380545245,0,-1.872628392824043,-7.499081284804086,-9.371709677628129,-.604803695213202
Julius Randle,randlju01,2022,RS,NYK,5177,2544,-2.048350387102896,-.7171966200169695,-2.765547007119865,-2.771841313130825,-1.688583699745205,-4.46042501287603,-2.280423753671055,-.9816430492158197,-3.262066802886874,-.6688095235302486,-.6688095235302486,0,-1.357796318638301,-1.111688944612249,-2.469485263250551,.6278847215742664
Austin Reaves,reaveau01,2022,RS,LAL,3008,1418,-.0407482220373161,1.704614974824972,1.663866752787656,.1038406496503597,.9206100480318448,1.024450697682205,.0064925614955562,1.662401293459681,1.668893854955237,3.1874706695137,3.1874706695137,0,-.8211322406110493,1.215269097649819,.3941368570387693,-.2952369978418167
Cam Reddish,reddica01,2022,RS,ATL,1667,797,-1.558895329737743,-.7484400820823287,-2.307335411820072,-7.077136307282912,-2.72428162304361,-9.801417930326522,-2.866357386664404,-1.174278974978967,-4.04063636164337,-.5264320237042129,-.5264320237042129,0,-2.027314337925394,-1.10304389767816,-3.130358235603554,.3089458587489208
Cam Reddish,reddica01,2022,RS,NYK,455,215,-1.184724009333608,1.104910373692659,-.0798136356409491,-6.078128947964452,-.3040965364616614,-6.382225484426113,-2.271319390055531,.855447354786154,-1.415872035269377,.1472860424751656,.1472860424751656,0,-2.251384493339797,.4296869627307664,-1.82169753060903,.6433932770036894
Davon Reed,reedda01,2022,RS,DEN,1396,668,.1899932782752882,.1111713001435614,.3011645784188496,-2.115404680179962,.0773994827754222,-2.038005197404539,-.2732181743580515,.103103262481384,-.1701149118766675,.8706264094580699,.8706264094580699,0,-.5738408357772231,-.3305514239122179,-.904392259689441,-.9819352155619945
Paul Reed,reedpa01,2022,PO,PHI,281,140,.1494885380599556,2.097716459143924,2.247204997203879,5.853665479018916,-1.827213226511597,4.026452252507319,1.310234020577673,1.335805848180992,2.646039868758665,.3993237093618268,0,.3993237093618268,1.314497796009984,1.137648415034848,2.452146211044832,.4433919785954234
Paul Reed,reedpa01,2022,RS,PHI,623,302,.3087611063702371,.9622343148926547,1.270995421262892,.7880488923223343,-3.465513170823242,-2.677464278500907,.406896530040551,.06773520905329,.474631739093841,.4957902484117779,.4957902484117779,0,.9358289977760558,2.402732558285991,3.338561556062047,-.2138119845412877
Naz Reid,reidna01,2022,PO,MIN,122,54,-2.263014941199633,2.983328920126564,.7203139789269302,-18.8796115981268,10.47767580605332,-8.401935792073486,-5.857596903166807,4.773909008739071,-1.083687894427736,.0484621852260966,0,.0484621852260966,-4.731016726086984,4.356555712663604,-.3744610134233799,2.293878151104173
Naz Reid,reidna01,2022,RS,MIN,2629,1215,-1.718377458597798,.2984898024291719,-1.419887656168626,-4.833627514018016,1.054982754432712,-3.778644759585304,-2.514968091999297,.4466218156623273,-2.06834627633697,.4263596837276714,.4263596837276714,0,-1.907563496394177,-.065661840562958,-1.973225336957135,.9010531114872036
Josh Richardson,richajo01,2022,RS,SAS,1085,513,.3931368076685438,.3214723936356042,.714609201304148,1.008005396030703,-.167403415833781,.8406019801969217,.542641448869982,.2323490876484786,.7749905365184606,.9223382260859098,.9223382260859098,0,-.4719876229981589,-.1104757867653855,-.5824634097635444,-.0289094126160789
Josh Richardson,richajo01,2022,RS,BOS,2212,1087,-.1989592320692447,-1.669171500551524,-1.868130732620769,-2.889856595371629,-1.135808135284641,-4.02566473065627,-.8003063211460878,-1.718615381294224,-2.518921702440312,.1271200050909324,.1271200050909324,0,-.5475636512764993,-1.065921121572147,-1.613484772848647,-.8061737917820917
Nick Richards,richani01,2022,RS,CHA,788,367,-3.555670540727617,.4995153870617672,-3.056155153665849,-5.376959180687052,-5.024118837486724,-10.40107801817378,-4.169861149853372,-.5740851679940059,-4.743946317847377,-.3745167320432953,-.3745167320432953,0,-3.361047932861398,-1.14458387807342,-4.505631810934818,.3116290939334328
Austin Rivers,riverau01,2022,PO,DEN,225,108,-.1525722654155888,2.764038958052842,2.611466692637253,5.537970323212097,5.561008100420215,11.09897842363231,.8331734397777322,3.633297877673481,4.466471317451213,.4143699876814995,0,.4143699876814995,4.275219272899067,2.257113614591568,6.532332887490635,1.012691959827126
Austin Rivers,riverau01,2022,RS,DEN,3050,1480,-2.349316396636393,-1.632754714276844,-3.982071110913237,.0363298581493972,-.2408562475333573,-.2045263893839601,-1.98955303504433,-1.43846376108846,-3.42801679613279,-.5082518326436816,-.5082518326436816,0,-1.980567181595479,-1.545736416480513,-3.526303598075992,-.7258356730448295
Duncan Robinson,robindu01,2022,PO,MIA,204,103,2.215017571669131,-3.471854993923211,-1.25683742225408,-.1503550732070716,-4.56701854365657,-4.717373616863642,1.807613295613922,-4.004443055956584,-2.196829760342661,.0300060483887738,0,.0300060483887738,-.2360429810715821,-3.093360608644388,-3.32940358971597,.0812653806940601
Duncan Robinson,robindu01,2022,RS,MIA,4106,2043,.7149855730947404,-.9053504511864635,-.1903648780917231,-.606612170873168,-.749549297747379,-1.356161468620547,.4553881165278154,-.963732928384664,-.5083448118568485,2.322724959979032,2.322724959979032,0,1.03390276528775,-.4793660567387296,.5545367085490207,-.5922871938424319
Jeremiah Robinson-Earl,robinje02,2022,RS,OKC,2255,1087,-3.822311616771444,.8765048265323802,-2.945806790239064,-3.56198130232799,-.4163941434271857,-3.978375445755176,-3.924781943784536,.6859263062989945,-3.238855637485542,-.269598429585347,-.269598429585347,0,-4.529186373338396,.4233678996515127,-4.105818473686883,-.5587300774265122
Justin Robinson,robinju01,2022,RS,SAC,36,15,-13.07411723879713,-15.06701783008838,-28.14113506888552,-21.8891300433011,-22.25051242292747,-44.13964246622858,-15.67675686155632,-17.44764669119762,-33.12440355275394,-.2298057534104607,-.2298057534104607,0,-11.68236172203516,-16.4302146815329,-28.11257640356805,-1.139846204964352
Justin Robinson,robinju01,2022,RS,DET,196,91,-3.084195289546779,1.434051609596952,-1.650143679949828,-5.261642818612358,-5.404258924775994,-10.66590174338835,-3.66319788459291,.1436056543910909,-3.519592230201819,-.0358965358268141,-.0358965358268141,0,-2.959030606907735,-.6686577657544676,-3.627688372662202,.463909809104219
Justin Robinson,robinju01,2022,RS,MIL,430,198,-5.159919272018196,3.21674992622421,-1.943169345793986,-10.26518896110795,2.708431243433619,-7.556757717674326,-6.575828058714467,3.298543117884161,-3.277284940830306,-.05352749954842,-.05352749954842,0,-4.954218421792315,1.882026954401625,-3.07219146739069,.4907308306313044
Mitchell Robinson,robinmi01,2022,RS,NYK,3738,1848,.4581231994209368,3.416322277410987,3.874445476831924,.3519712527647137,-2.143413640233846,-1.791442387469133,.4562716808960418,2.439453319538151,2.895725000434193,5.279854795105983,5.279854795105983,0,-.1420964363080786,2.062732929110817,1.920636492802739,-.8118624650626479
Isaiah Roby,robyis01,2022,RS,OKC,2016,948,-.8310055040188393,-1.001547320443791,-1.83255282446263,-1.293830199651338,-2.280751599167585,-3.574581798818923,-.8698112444053834,-1.296720532385956,-2.16653177679134,.2831461423894742,.2831461423894742,0,-2.505725105933042,-.5989252797410112,-3.104650385674053,.3332061595311533
Rajon Rondo,rondora01,2022,RS,LAL,636,289,-4.052293771021482,1.74884030824778,-2.303453462773702,-7.044436936849086,3.239994168770694,-3.804442768078391,-4.896968913552427,2.197440273105219,-2.699528640447208,.0075397849553369,.0075397849553369,0,-3.234067236309138,.0184310443819266,-3.215636191927211,1.315483352660265
Rajon Rondo,rondora01,2022,RS,CLE,845,408,-.9691499896567715,-.2305221943806807,-1.199672184037452,-5.68953726405604,.7479025876417517,-4.941634676414288,-2.009494895242425,-.0742950932931488,-2.083789988535574,.1385078354168701,.1385078354168701,0,-2.373486625286533,-.3482708388872407,-2.721757464173773,-.1236748215428514
Derrick Rose,rosede01,2022,RS,NYK,1292,636,2.518080426134658,2.85652653560967,5.374606961744328,-.1849879830189636,4.501421408622029,4.316433425603066,2.142019549105529,3.364921009864314,5.506940558969843,2.659715017920227,2.659715017920227,0,1.350698033636464,1.686205989797986,3.03690402343445,-.7299396805018551
Terrence Ross,rosste01,2022,RS,ORL,3051,1448,-1.06094489695941,-3.1157002333989,-4.17664513035831,-4.077850631624895,-3.681452259819546,-7.759302891444442,-1.652264745108804,-3.405104267270549,-5.057369012379352,-1.706080392662391,-1.706080392662391,0,-2.730670235391572,-3.784834495822703,-6.515504731214275,.0860225455026101
Terry Rozier,roziete01,2022,RS,CHA,5174,2458,3.159591841635478,.3784715798308747,3.538063421466352,.4400837966651518,-.4508532812331769,-.0107694845680251,2.752755392097394,.2429983865762802,2.995753778673674,7.162219925156033,7.162219925156033,0,3.729561292380631,.7641537645071831,4.493715056887814,-.6018656953739019
Ricky Rubio,rubiori01,2022,RS,CLE,2038,970,.6334724862826845,2.70910694751716,3.342579433799844,-.3233188040736065,6.401931904819155,6.078613100745549,.4735927153510108,3.602668252429305,4.076260967780315,3.40782645782148,3.40782645782148,0,1.088733057340614,3.435793824512664,4.524526881853278,.8747572496479681
D'Angelo Russell,russeda01,2022,PO,MIN,418,196,-2.249603292140882,1.47395405316755,-.7756492389733316,-2.260883402274026,2.416529928942907,.1556465266688813,-2.374713244445971,1.724941667265942,-.6497715771800285,.2167236075714804,0,.2167236075714804,-.733445205749869,3.300609548386983,2.567164342637113,.0522579670513103
D'Angelo Russell,russeda01,2022,RS,MIN,4431,2077,2.79496282871559,-1.119715229922079,1.675247598793511,2.198017843741681,-.364524743535229,1.833493100206452,2.795110367520769,-1.036326019234657,1.758784348286112,4.815606051458428,4.815606051458428,0,3.25169640109212,-.6020615448075561,2.649634856284564,.7893477063349206
Matt Ryan,ryanma01,2022,RS,BOS,11,5,-11.34535548325866,1.943518460359074,-9.401837022899587,10.03772115899648,5.586682414691529,15.62440357368801,-7.769756345645442,2.733926239957938,-5.035830105687504,-.0060411294612713,-.0060411294612713,0,5.655222103493601,2.232658956528066,7.887881060021668,3.60105288645207
Domantas Sabonis,sabondo01,2022,RS,IND,3344,1632,2.352720709428135,2.028657713102675,4.381378422530809,-.8165684528581086,3.870142420630449,3.053573967772341,1.824562442565338,2.590836110018269,4.415398552583606,5.985402422952697,5.985402422952697,0,2.063856917000995,1.73623905412456,3.800095971125555,.3211344650785895
Domantas Sabonis,sabondo01,2022,RS,SAC,1070,504,-.2941718200860319,1.331440052278793,1.037268232192761,1.016336946665958,.710693792031639,1.727030738697597,-.015873945648293,1.348949580987487,1.333075635339194,1.055768826026396,1.055768826026396,0,.0609843161446419,2.045368529274772,2.106352845419414,.5565784760326448
Olivier Sarr,sarrol01,2022,RS,OKC,882,421,-4.225324299972148,-3.22164073420056,-7.446965034172708,.3491897016683284,1.873464672046914,2.222654373715242,-3.460536324374841,-2.335344004578517,-5.795880328953357,-.6530754532872359,-.6530754532872359,0,-5.889366216959986,-3.086120870007034,-8.97548708696702,-.1776126784505286
Tomas Satoransky,satorto01,2022,RS,SAS,21,9,-1.012739509000852,.4475525410671284,-.5651869679337236,-9.154012313532977,12.85707291022136,3.703060596688385,-2.753939908616761,3.044132405968134,.2901924973513728,.0139372796902318,.0139372796902318,0,-5.171879405782402,.3950472563966819,-4.77683214938572,-.1624422753863222
Tomas Satoransky,satorto01,2022,RS,NOP,976,481,-3.843094762851222,-1.416755328270547,-5.259850091121768,-6.588425920395161,-2.715177350554942,-9.303603270950102,-4.649114666015127,-1.756227191436726,-6.405341857451853,-.8855725754763163,-.8855725754763163,0,-3.768637921708219,-2.012230830124413,-5.780868751832632,-1.278790608399454
Tomas Satoransky,satorto01,2022,RS,WAS,866,416,-.5814400954835323,-1.685174925858564,-2.266615021342096,.5110074740009702,-2.060404241440199,-1.549396767439229,-.3797747363043451,-1.837509526443215,-2.21728426274756,.1128346974921985,.1128346974921985,0,-1.391335960244171,-1.322457427248606,-2.713793387492777,-.2039546231789753
Jordan Schakel,schakjo01,2022,RS,WAS,62,30,-9.89128032210558,8.183751217907087,-1.707529104198493,-6.100084823488698,7.919130058571691,1.819045235082992,-9.637804468137706,8.720638913338609,-.9171655547990962,.0283334481474236,.0283334481474236,0,-5.79501062543951,5.021954002077195,-.7730566233623151,.9984263161776916
Admiral Schofield,schofad01,2022,RS,ORL,976,469,-2.69071162078882,-1.14998029820386,-3.840691918992681,-4.145631485870923,-.7410075990751529,-4.886639084946076,-3.074931071269055,-1.107409037106685,-4.18234010837574,-.3430618320335566,-.3430618320335566,0,-3.734285383513503,-2.21952291394077,-5.953808297454273,.0951337395542752
Dennis Schroder,schrode01,2022,RS,HOU,856,404,-1.519672500275046,-1.075023335999806,-2.594695836274852,-2.495932283452517,-2.489681404171034,-4.985613687623552,-1.767150685806615,-1.367397314992219,-3.134548000798834,-.079799276020585,-.079799276020585,0,-2.151295448642432,-1.526132342288639,-3.677427790931071,.6761635717587755
Dennis Schroder,schrode01,2022,RS,BOS,2899,1433,-.9385973163835506,-.5826430269458118,-1.521240343329362,-5.924159655797681,-.8802459390818207,-6.804405594879501,-2.079757006742992,-.7353665544766198,-2.815123561219612,-.047292062974235,-.047292062974235,0,-1.495911644690398,.0369306495998807,-1.458980995090517,-.6738988431917136
Trevon Scott,scotttr01,2022,RS,CLE,25,11,-8.226300929291572,6.217568934383408,-2.008731994908164,1.199720611577034,17.15734399207626,18.3570646036533,-6.872288609595657,8.728873262295975,1.856584652700318,.0251450802162299,.0251450802162299,0,-7.292905116161762,9.776609584458642,2.48370446829688,-2.738608506855299
Jay Scrubb,scrubja01,2022,RS,LAC,276,121,-4.474180085992294,-1.291616820248701,-5.765796906240995,-4.101246795488343,6.658173010993075,2.556926215504732,-4.632473137190023,.2833736806587603,-4.349099456531262,-.1002445705625968,-.1002445705625968,0,-4.0740689902792,-1.356457871931621,-5.430526862210822,1.545281798655868
Wayne Selden,seldewa01,2022,RS,NYK,40,19,-5.344558485689073,-8.238641292138764,-13.58319977782784,-15.14434551847954,-4.338052325162648,-19.48239784364219,-7.733537320918398,-7.958779999276176,-15.69231732019457,-.1242085244547272,-.1242085244547272,0,-5.058658592785838,-6.087072907633564,-11.1457315004194,-.9977241852735398
