player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Miles Bridges,bridgmi02,2022,5968,2837,1.059341796277046,-.0050143029761772,1.054327493300868,4.164062595770514,-.3322809929737482,3.831781602796766,1.741554412054176,-.0445094351884449,1.697044976865731,6.446002214023954,6.446002214023954,0,2.721474179415184,.2876323950872779,3.009106574502462,.1426676485660746
Oshae Brissett,brissos01,2022,3298,1564,-1.215940159469043,-2.473345394112547,-3.68928555358159,-.4540363462150125,-3.475670253056256,-3.929706599271269,-1.123795165810877,-2.780450275129276,-3.904245440940152,-.9218886038315434,-.9218886038315434,0,-.53556405642141,-2.567362091925236,-3.102926148346646,.0928573179076092
Malcolm Brogdon,brogdma01,2022,2475,1206,2.751441446490217,-1.013907321941327,1.73753412454889,.1576403245000776,.8516189961822319,1.00925932068231,2.35996243897034,-.649826348379959,1.710136090590381,2.736303824357645,2.736303824357645,0,2.281185861839619,-.7283324738192281,1.552853388020391,-.2923665580889536
Armoni Brooks,brookar01,2022,1795,852,-.8313021984732054,-2.153041547684809,-2.984343746158014,-.874578455531723,-.9249265961437155,-1.799505051675438,-.8601952200585983,-1.969676463008183,-2.829871683066781,-.0151446752787872,.0418737248887721,-.0570184001675593,-.7508095077351141,-2.796266199612316,-3.547075707347431,-.3010213206673269
Dillon Brooks,brookdi01,2022,2586,1220,-.1821786067686941,2.697696160086641,2.515517553317947,1.452682332193221,3.993606591489325,5.446288923682546,.1030886100645242,3.081881378440057,3.184969988504581,3.738521167408939,3.109634325677676,.6288868417312632,.2628514537694673,3.534755537073595,3.797606990843062,.6523931324527187
Bruce Brown,brownbr01,2022,3981,1913,.5102486170801138,.5759920163888393,1.086240633468953,-.3239582709722422,-.8403198199073058,-1.164278090879548,.3379799227191819,.3319081873355922,.6698881100547741,3.312517589026788,3.240877207401311,.0716403816254765,.5963217602954122,.8345715966023496,1.430893356897762,-.5941480621599228
Charlie Brown Jr.,brownch02,2022,380,177,-3.599726178098905,3.322578999540637,-.2771471785582679,-6.384624144974422,5.629289735425891,-.7553344095485296,-4.429295877419343,3.984574944837528,-.4447209325818148,.2117372031544107,.2117372031544107,0,-4.391719915320022,2.032231396821096,-2.359488518498925,.6386932628263793
Chaundee Brown Jr.,brownch05,2022,219,104,-4.115425682824554,-.5796700791453029,-4.695095761969858,-6.744588440617734,.99692580216133,-5.747662638456403,-4.92480331773169,-.2526047065264566,-5.177408024258145,-.1273872918907791,-.1273872918907791,0,-4.669276127744195,-.8275859845337485,-5.496862112277944,-1.01018427370646
Greg Brown III,browngr01,2022,1360,640,-5.378875289918303,-3.568798830908928,-8.94767412082723,-4.969014948314546,-.4989787606628233,-5.46799370897737,-5.560936414227916,-3.046424348534786,-8.607360762762703,-1.930392520662386,-1.930392520662386,0,-5.457925869221485,-3.174667490663132,-8.632593359884618,.9307125473487825
Jaylen Brown,brownja02,2022,5630,2753,2.067874525449557,.5215952535815565,2.589469779031113,.2643426289763397,1.351978316732197,1.616320945708537,1.750963290896949,.6580467657719029,2.409010056668852,7.323675817581558,6.299080350694449,1.024595466887109,2.173840428792082,1.105301704916374,3.279142133708455,.6974020239616864
